,rank,name,vote
0,1,剑网3制作人郭炜炜,7636182
1,2,UziQAQ,2851334
2,3,一条小团团OvO,2217991
3,4,花少北,1989535
4,5,韦神_GODV,1934182
5,6,iG_TheShy,1886958
6,7,JackeyLoveasdzz,1327271
7,8,NV-Paraboy,1229005
8,9,厌世小孤影,418088
9,10,指法芬芳张大仙z,395911
10,11,WB_TS暖阳,363553
11,12,某幻今天拖更了没,340229
