,rank,name,vote
0,1,剑网3制作人郭炜炜,8861944
1,2,UziQAQ,3073668
2,3,一条小团团OvO,2900817
3,4,花少北,2876758
4,5,韦神_GODV,2660346
5,6,iG_TheShy,2631992
6,7,JackeyLoveasdzz,1727580
7,8,NV-Paraboy,1522504
8,9,厌世小孤影,566165
9,10,指法芬芳张大仙z,535167
10,11,WB_TS暖阳,484243
11,12,某幻今天拖更了没,468537
