,rank,name,vote
0,1,剑网3制作人郭炜炜,7868196
1,2,UziQAQ,2907139
2,3,一条小团团OvO,2276312
3,4,花少北,2125760
4,5,韦神_GODV,2044864
5,6,iG_TheShy,2001184
6,7,JackeyLoveasdzz,1432490
7,8,NV-Paraboy,1288553
8,9,厌世小孤影,455918
9,10,指法芬芳张大仙z,431924
10,11,WB_TS暖阳,396056
11,12,某幻今天拖更了没,372686
