,rank,name,vote
0,1,剑网3制作人郭炜炜,9970259
1,2,花少北,3771445
2,3,一条小团团OvO,3712306
3,4,UziQAQ,3544964
4,5,韦神_GODV,3418205
5,6,iG_TheShy,3407277
6,7,JackeyLoveasdzz,2145709
7,8,NV-Paraboy,1939618
8,9,厌世小孤影,762812
9,10,指法芬芳张大仙z,681793
10,11,WB_TS暖阳,606549
11,12,某幻今天拖更了没,600853
