,rank,name,vote
0,1,剑网3制作人郭炜炜,7367005
1,2,UziQAQ,2700996
2,3,一条小团团OvO,2067590
3,4,花少北,1772020
4,5,韦神_GODV,1736176
5,6,iG_TheShy,1691638
6,7,JackeyLoveasdzz,1236714
7,8,NV-Paraboy,1176867
8,9,厌世小孤影,386894
9,10,指法芬芳张大仙z,367087
10,11,WB_TS暖阳,334794
11,12,某幻今天拖更了没,311198
