,rank,name,vote
0,1,剑网3制作人郭炜炜,501460
1,2,UziQAQ,409061
2,3,一条小团团OvO,201552
3,4,iG_TheShy,155884
4,5,韦神_GODV,122987
5,6,JackeyLoveasdzz,113560
6,7,花少北,60239
7,8,指法芬芳张大仙z,43550
8,9,NV-Paraboy,27763
9,10,厌世小孤影,27355
10,11,WB_TS暖阳,24898
11,12,某幻今天拖更了没,21803
