,rank,name,vote
0,1,剑网3制作人郭炜炜,3875504
1,2,UziQAQ,1589137
2,3,一条小团团OvO,859169
3,4,韦神_GODV,612553
4,5,iG_TheShy,608412
5,6,花少北,557815
6,7,JackeyLoveasdzz,516058
7,8,NV-Paraboy,344940
8,9,指法芬芳张大仙z,131513
9,10,厌世小孤影,117446
10,11,WB_TS暖阳,99068
11,12,某幻今天拖更了没,97748
