,rank,name,vote
0,1,剑网3制作人郭炜炜,6215354
1,2,UziQAQ,2476650
2,3,一条小团团OvO,1638978
3,4,韦神_GODV,1277861
4,5,花少北,1248346
5,6,iG_TheShy,1243510
6,7,JackeyLoveasdzz,1010563
7,8,NV-Paraboy,859755
8,9,厌世小孤影,273367
9,10,指法芬芳张大仙z,263938
10,11,WB_TS暖阳,233411
11,12,某幻今天拖更了没,213140
