,rank,name,vote
0,1,剑网3制作人郭炜炜,6961844
1,2,UziQAQ,2626051
2,3,一条小团团OvO,1885842
3,4,花少北,1531256
4,5,韦神_GODV,1526537
5,6,iG_TheShy,1482620
6,7,JackeyLoveasdzz,1134920
7,8,NV-Paraboy,1016198
8,9,厌世小孤影,349485
9,10,指法芬芳张大仙z,333468
10,11,WB_TS暖阳,302654
11,12,某幻今天拖更了没,278999
