,rank,name,vote
0,1,剑网3制作人郭炜炜,706630
1,2,UziQAQ,443609
2,3,一条小团团OvO,214344
3,4,iG_TheShy,162795
4,5,韦神_GODV,129803
5,6,JackeyLoveasdzz,116521
6,7,花少北,64263
7,8,指法芬芳张大仙z,45968
8,9,NV-Paraboy,30021
9,10,厌世小孤影,29169
10,11,WB_TS暖阳,26203
11,12,某幻今天拖更了没,23175
