,rank,name,vote
0,1,剑网3制作人郭炜炜,4235060
1,2,UziQAQ,1659107
2,3,一条小团团OvO,915503
3,4,韦神_GODV,656612
4,5,iG_TheShy,648136
5,6,花少北,598522
6,7,JackeyLoveasdzz,550712
7,8,NV-Paraboy,366489
8,9,指法芬芳张大仙z,147602
9,10,厌世小孤影,136200
10,11,WB_TS暖阳,116448
11,12,某幻今天拖更了没,107949
