,rank,name,vote
0,1,剑网3制作人郭炜炜,8367576
1,2,UziQAQ,2986551
2,3,一条小团团OvO,2568584
3,4,花少北,2534369
4,5,韦神_GODV,2408151
5,6,iG_TheShy,2370370
6,7,JackeyLoveasdzz,1586893
7,8,NV-Paraboy,1377011
8,9,厌世小孤影,510091
9,10,指法芬芳张大仙z,482208
10,11,WB_TS暖阳,441977
11,12,某幻今天拖更了没,420792
