,rank,name,vote
0,1,剑网3制作人郭炜炜,6417461
1,2,UziQAQ,2519018
2,3,一条小团团OvO,1681355
3,4,韦神_GODV,1302637
4,5,花少北,1284490
5,6,iG_TheShy,1263571
6,7,JackeyLoveasdzz,1027141
7,8,NV-Paraboy,874948
8,9,厌世小孤影,292842
9,10,指法芬芳张大仙z,283098
10,11,WB_TS暖阳,252052
11,12,某幻今天拖更了没,231808
