,rank,name,vote
0,1,剑网3制作人郭炜炜,8119927
1,2,UziQAQ,2947930
2,3,一条小团团OvO,2429337
3,4,花少北,2292618
4,5,韦神_GODV,2183924
5,6,iG_TheShy,2138931
6,7,JackeyLoveasdzz,1466620
7,8,NV-Paraboy,1311807
8,9,厌世小孤影,471198
9,10,指法芬芳张大仙z,444201
10,11,WB_TS暖阳,405451
11,12,某幻今天拖更了没,384446
