,rank,name,vote
0,1,剑网3制作人郭炜炜,4089047
1,2,UziQAQ,1624924
2,3,一条小团团OvO,890441
3,4,韦神_GODV,635400
4,5,iG_TheShy,625801
5,6,花少北,577130
6,7,JackeyLoveasdzz,531276
7,8,NV-Paraboy,355422
8,9,指法芬芳张大仙z,138340
9,10,厌世小孤影,126000
10,11,WB_TS暖阳,103709
11,12,某幻今天拖更了没,102231
