,rank,name,vote
0,1,剑网3制作人郭炜炜,8020450
1,2,UziQAQ,2923454
2,3,一条小团团OvO,2396492
3,4,花少北,2261769
4,5,韦神_GODV,2169556
5,6,iG_TheShy,2125112
6,7,JackeyLoveasdzz,1456652
7,8,NV-Paraboy,1302911
8,9,厌世小孤影,464263
9,10,指法芬芳张大仙z,439257
10,11,WB_TS暖阳,402674
11,12,某幻今天拖更了没,380509
