,rank,name,vote
0,1,剑网3制作人郭炜炜,10658338
1,2,UziQAQ,4427555
2,3,花少北,4383785
3,4,一条小团团OvO,4128448
4,5,iG_TheShy,3790026
5,6,韦神_GODV,3767544
6,7,JackeyLoveasdzz,2401298
7,8,NV-Paraboy,2183732
8,9,厌世小孤影,888420
9,10,指法芬芳张大仙z,767336
10,11,WB_TS暖阳,678308
11,12,某幻今天拖更了没,676395
