,rank,name,vote
0,1,剑网3制作人郭炜炜,7340754
1,2,UziQAQ,2694047
2,3,一条小团团OvO,2062071
3,4,花少北,1755421
4,5,韦神_GODV,1720391
5,6,iG_TheShy,1676454
6,7,JackeyLoveasdzz,1222846
7,8,NV-Paraboy,1169160
8,9,厌世小孤影,382448
9,10,指法芬芳张大仙z,362683
10,11,WB_TS暖阳,328573
11,12,某幻今天拖更了没,306865
