,rank,name,vote
0,1,剑网3制作人郭炜炜,5914853
1,2,UziQAQ,2329412
2,3,一条小团团OvO,1490227
3,4,韦神_GODV,1152060
4,5,iG_TheShy,1119957
5,6,花少北,1108140
6,7,JackeyLoveasdzz,989258
7,8,NV-Paraboy,763315
8,9,厌世小孤影,253438
9,10,指法芬芳张大仙z,248166
10,11,WB_TS暖阳,217625
11,12,某幻今天拖更了没,196143
