,rank,name,vote
0,1,剑网3制作人郭炜炜,9207910
1,2,UziQAQ,3139068
2,3,一条小团团OvO,3104209
3,4,花少北,3082100
4,5,韦神_GODV,2904458
5,6,iG_TheShy,2880236
6,7,JackeyLoveasdzz,1857163
7,8,NV-Paraboy,1652965
8,9,厌世小孤影,613442
9,10,指法芬芳张大仙z,581054
10,11,WB_TS暖阳,523232
11,12,某幻今天拖更了没,510522
