,rank,name,vote
0,1,剑网3制作人郭炜炜,7842576
1,2,UziQAQ,2899128
2,3,一条小团团OvO,2268298
3,4,花少北,2098062
4,5,韦神_GODV,2020223
5,6,iG_TheShy,1974358
6,7,JackeyLoveasdzz,1406938
7,8,NV-Paraboy,1275810
8,9,厌世小孤影,448451
9,10,指法芬芳张大仙z,424144
10,11,WB_TS暖阳,388606
11,12,某幻今天拖更了没,365225
