,rank,name,vote
0,1,剑网3制作人郭炜炜,8171384
1,2,UziQAQ,2960170
2,3,一条小团团OvO,2441519
3,4,花少北,2325281
4,5,韦神_GODV,2210825
5,6,iG_TheShy,2167500
6,7,JackeyLoveasdzz,1492351
7,8,NV-Paraboy,1326387
8,9,厌世小孤影,480169
9,10,指法芬芳张大仙z,452199
10,11,WB_TS暖阳,413463
11,12,某幻今天拖更了没,391914
