,rank,name,vote
0,1,剑网3制作人郭炜炜,6767379
1,2,UziQAQ,2580097
2,3,一条小团团OvO,1847156
3,4,花少北,1437148
4,5,韦神_GODV,1432954
5,6,iG_TheShy,1393692
6,7,JackeyLoveasdzz,1051741
7,8,NV-Paraboy,994095
8,9,厌世小孤影,320483
9,10,指法芬芳张大仙z,306758
10,11,WB_TS暖阳,273762
11,12,某幻今天拖更了没,254656
