,rank,name,vote
0,1,剑网3制作人郭炜炜,3639213
1,2,UziQAQ,1453169
2,3,一条小团团OvO,732080
3,4,iG_TheShy,495278
4,5,韦神_GODV,487405
5,6,花少北,435148
6,7,JackeyLoveasdzz,403604
7,8,NV-Paraboy,235942
8,9,指法芬芳张大仙z,127123
9,10,厌世小孤影,111497
10,11,WB_TS暖阳,94890
11,12,某幻今天拖更了没,92675
