,rank,name,vote
0,1,剑网3制作人郭炜炜,10238029
1,2,花少北,3991287
2,3,UziQAQ,3907850
3,4,一条小团团OvO,3896097
4,5,韦神_GODV,3620538
5,6,iG_TheShy,3613259
6,7,JackeyLoveasdzz,2232849
7,8,NV-Paraboy,2025588
8,9,厌世小孤影,806927
9,10,指法芬芳张大仙z,712470
10,11,WB_TS暖阳,631384
11,12,某幻今天拖更了没,628230
