,rank,name,vote
0,1,剑网3制作人郭炜炜,8202602
1,2,UziQAQ,2967969
2,3,一条小团团OvO,2449672
3,4,花少北,2352981
4,5,韦神_GODV,2234867
5,6,iG_TheShy,2193365
6,7,JackeyLoveasdzz,1515431
7,8,NV-Paraboy,1339561
8,9,厌世小孤影,487852
9,10,指法芬芳张大仙z,459805
10,11,WB_TS暖阳,420422
11,12,某幻今天拖更了没,399077
