,rank,name,vote
0,1,剑网3制作人郭炜炜,8963264
1,2,UziQAQ,3097247
2,3,一条小团团OvO,2937556
3,4,花少北,2910800
4,5,韦神_GODV,2748097
5,6,iG_TheShy,2722577
6,7,JackeyLoveasdzz,1812672
7,8,NV-Paraboy,1608499
8,9,厌世小孤影,594066
9,10,指法芬芳张大仙z,563367
10,11,WB_TS暖阳,510239
11,12,某幻今天拖更了没,495588
