,rank,name,vote
0,1,剑网3制作人郭炜炜,10192160
1,2,花少北,3962304
2,3,UziQAQ,3898063
3,4,一条小团团OvO,3874111
4,5,韦神_GODV,3613939
5,6,iG_TheShy,3604541
6,7,JackeyLoveasdzz,2229465
7,8,NV-Paraboy,2021034
8,9,厌世小孤影,803997
9,10,指法芬芳张大仙z,709514
10,11,WB_TS暖阳,630459
11,12,某幻今天拖更了没,626883
