,rank,name,vote
0,1,剑网3制作人郭炜炜,7102288
1,2,UziQAQ,2639381
2,3,一条小团团OvO,2000899
3,4,花少北,1675805
4,5,韦神_GODV,1669320
5,6,iG_TheShy,1623947
6,7,JackeyLoveasdzz,1176305
7,8,NV-Paraboy,1138512
8,9,厌世小孤影,361788
9,10,指法芬芳张大仙z,346134
10,11,WB_TS暖阳,314498
11,12,某幻今天拖更了没,291718
