,rank,name,vote
0,1,剑网3制作人郭炜炜,8782379
1,2,UziQAQ,3056270
2,3,一条小团团OvO,2870590
3,4,花少北,2849871
4,5,韦神_GODV,2644801
5,6,iG_TheShy,2615142
6,7,JackeyLoveasdzz,1715233
7,8,NV-Paraboy,1508803
8,9,厌世小孤影,560087
9,10,指法芬芳张大仙z,529021
10,11,WB_TS暖阳,480316
11,12,某幻今天拖更了没,463589
