,rank,name,vote
0,1,剑网3制作人郭炜炜,5659913
1,2,UziQAQ,2258264
2,3,一条小团团OvO,1437660
3,4,韦神_GODV,1117091
4,5,iG_TheShy,1093421
5,6,花少北,1072312
6,7,JackeyLoveasdzz,971210
7,8,NV-Paraboy,747765
8,9,厌世小孤影,234205
9,10,指法芬芳张大仙z,231958
10,11,WB_TS暖阳,200179
11,12,某幻今天拖更了没,179260
