,rank,name,vote
0,1,剑网3制作人郭炜炜,10667665
1,2,UziQAQ,4444552
2,3,花少北,4389536
3,4,一条小团团OvO,4130887
4,5,iG_TheShy,3791299
5,6,韦神_GODV,3767965
6,7,JackeyLoveasdzz,2407026
7,8,NV-Paraboy,2188778
8,9,厌世小孤影,890989
9,10,指法芬芳张大仙z,769043
10,11,WB_TS暖阳,679907
11,12,某幻今天拖更了没,677951
