,rank,name,vote
0,1,剑网3制作人郭炜炜,5434447
1,2,UziQAQ,2123492
2,3,一条小团团OvO,1305635
3,4,韦神_GODV,1000286
4,5,iG_TheShy,977922
5,6,花少北,947625
6,7,JackeyLoveasdzz,856841
7,8,NV-Paraboy,637841
8,9,指法芬芳张大仙z,214950
9,10,厌世小孤影,214585
10,11,WB_TS暖阳,183877
11,12,某幻今天拖更了没,161845
