,rank,name,vote
0,1,剑网3制作人郭炜炜,1739736
1,2,UziQAQ,794617
2,3,一条小团团OvO,354811
3,4,iG_TheShy,233513
4,5,韦神_GODV,203269
5,6,JackeyLoveasdzz,170613
6,7,花少北,155453
7,8,指法芬芳张大仙z,74413
8,9,NV-Paraboy,55009
9,10,厌世小孤影,53701
10,11,某幻今天拖更了没,46238
11,12,WB_TS暖阳,45898
