,rank,name,vote
0,1,剑网3制作人郭炜炜,9150110
1,2,UziQAQ,3119803
2,3,一条小团团OvO,3074960
3,4,花少北,3051370
4,5,韦神_GODV,2888289
5,6,iG_TheShy,2865168
6,7,JackeyLoveasdzz,1846375
7,8,NV-Paraboy,1640512
8,9,厌世小孤影,606974
9,10,指法芬芳张大仙z,575302
10,11,WB_TS暖阳,519701
11,12,某幻今天拖更了没,506634
