,rank,name,vote
0,1,剑网3制作人郭炜炜,8592810
1,2,UziQAQ,3033778
2,3,一条小团团OvO,2705903
3,4,花少北,2680901
4,5,韦神_GODV,2501701
5,6,iG_TheShy,2466966
6,7,JackeyLoveasdzz,1671528
7,8,NV-Paraboy,1463803
8,9,厌世小孤影,543433
9,10,指法芬芳张大仙z,514306
10,11,WB_TS暖阳,467150
11,12,某幻今天拖更了没,450007
