,rank,name,vote
0,1,剑网3制作人郭炜炜,10498686
1,2,花少北,4227977
2,3,UziQAQ,4166464
3,4,一条小团团OvO,4065261
4,5,iG_TheShy,3757149
5,6,韦神_GODV,3748896
6,7,JackeyLoveasdzz,2348935
7,8,NV-Paraboy,2133637
8,9,厌世小孤影,861962
9,10,指法芬芳张大仙z,748154
10,11,WB_TS暖阳,663282
11,12,某幻今天拖更了没,660847
