,rank,name,vote
0,1,剑网3制作人郭炜炜,9489990
1,2,一条小团团OvO,3367285
2,3,花少北,3352251
3,4,UziQAQ,3282956
4,5,韦神_GODV,3120537
5,6,iG_TheShy,3101940
6,7,JackeyLoveasdzz,1969652
7,8,NV-Paraboy,1765252
8,9,厌世小孤影,670486
9,10,指法芬芳张大仙z,619503
10,11,WB_TS暖阳,556056
11,12,某幻今天拖更了没,545343
