,rank,name,vote
0,1,剑网3制作人郭炜炜,6443236
1,2,UziQAQ,2526199
2,3,一条小团团OvO,1688111
3,4,韦神_GODV,1305499
4,5,花少北,1288075
5,6,iG_TheShy,1266237
6,7,JackeyLoveasdzz,1029119
7,8,NV-Paraboy,876491
8,9,厌世小孤影,297484
9,10,指法芬芳张大仙z,287463
10,11,WB_TS暖阳,256965
11,12,某幻今天拖更了没,236070
