,rank,name,vote
0,1,肖战,33292682
1,2,时代少年团,30908784
2,3,王一博,29157132
3,4,李现,27155021
4,5,王俊凯,21734108
5,6,易烊千玺,19711425
6,7,华晨宇,17386448
