,rank,name,vote
0,1,肖战,31155713
1,2,时代少年团,28452223
2,3,王一博,27277857
3,4,李现,25176884
4,5,王俊凯,19739582
5,6,易烊千玺,18219302
6,7,华晨宇,15544685
