,rank,name,vote
0,1,肖战,14609727
1,2,时代少年团,10043365
2,3,王一博,8602578
3,4,李现,6004592
4,5,易烊千玺,4833722
5,6,王俊凯,4114400
6,7,张艺兴,2906813
