,rank,name,vote
0,1,肖战,22242121
1,2,时代少年团,19319727
2,3,王一博,17059868
3,4,李现,16052564
4,5,王俊凯,9878359
5,6,易烊千玺,9661292
6,7,华晨宇,7243563
