,rank,name,vote
0,1,肖战,45105629
1,2,时代少年团,42601720
2,3,王一博,40392170
3,4,李现,37799966
4,5,王俊凯,30310645
5,6,易烊千玺,27385789
6,7,华晨宇,24356900
