,rank,name,vote
0,1,肖战,25520643
1,2,时代少年团,23029180
2,3,王一博,20622771
3,4,李现,19932471
4,5,王俊凯,13740450
5,6,易烊千玺,12377374
6,7,华晨宇,9397723
