,rank,name,vote
0,1,肖战,12223523
1,2,时代少年团,6020239
2,3,王一博,5007425
3,4,李现,3265929
4,5,易烊千玺,3029252
5,6,蔡徐坤,1989700
6,7,王俊凯,1984526
