,rank,name,vote
0,1,肖战,11920646
1,2,时代少年团,5527661
2,3,王一博,4628308
3,4,李现,3008052
4,5,易烊千玺,2889789
5,6,蔡徐坤,1915279
6,7,王俊凯,1849533
