,rank,name,vote
0,1,肖战,11467693
1,2,时代少年团,5079202
2,3,王一博,4389978
3,4,李现,2776767
4,5,易烊千玺,2714906
5,6,蔡徐坤,1803651
6,7,王俊凯,1732140
