,rank,name,vote
0,1,肖战,38764996
1,2,时代少年团,36122506
2,3,王一博,32798504
3,4,李现,31635674
4,5,王俊凯,25654512
5,6,易烊千玺,22726610
6,7,华晨宇,20267599
