,rank,name,vote
0,1,肖战,10859195
1,2,时代少年团,4524715
2,3,王一博,3831026
3,4,李现,2394718
4,5,易烊千玺,2311226
5,6,蔡徐坤,1637628
6,7,王俊凯,1528351
