,rank,name,vote
0,1,肖战,16151845
1,2,时代少年团,11801642
2,3,王一博,9828067
3,4,李现,7924893
4,5,易烊千玺,5546004
5,6,王俊凯,4848200
6,7,华晨宇,3480769
