,rank,name,vote
0,1,肖战,39617195
1,2,时代少年团,36738256
2,3,王一博,33420501
3,4,李现,32272088
4,5,王俊凯,26078016
5,6,易烊千玺,23105683
6,7,华晨宇,20621851
