,rank,name,vote
0,1,肖战,8119313
1,2,王一博,2524044
2,3,时代少年团,2405038
3,4,易烊千玺,1540562
4,5,李现,1401598
5,6,蔡徐坤,929122
6,7,王俊凯,904536
