,rank,name,vote
0,1,肖战,18110845
1,2,时代少年团,14272750
2,3,王一博,12192377
3,4,李现,10569720
4,5,易烊千玺,6312106
5,6,王俊凯,6015026
6,7,华晨宇,4581478
