,rank,name,vote
0,1,肖战,11707446
1,2,时代少年团,5314622
2,3,王一博,4523823
3,4,李现,2878684
4,5,易烊千玺,2795527
5,6,蔡徐坤,1861161
6,7,王俊凯,1788929
