,rank,name,vote
0,1,肖战,42660512
1,2,时代少年团,40033180
2,3,王一博,37319369
3,4,李现,35709417
4,5,王俊凯,29164748
5,6,易烊千玺,25463309
6,7,华晨宇,22911007
