,rank,name,vote
0,1,肖战,25978683
1,2,时代少年团,23592360
2,3,王一博,21390239
3,4,李现,20236271
4,5,王俊凯,14404048
5,6,易烊千玺,13048747
6,7,华晨宇,10052657
