,rank,name,vote
0,1,肖战,42726322
1,2,时代少年团,40133086
2,3,王一博,37350323
3,4,李现,35748142
4,5,王俊凯,29189922
5,6,易烊千玺,25482077
6,7,华晨宇,22929509
