,rank,name,vote
0,1,肖战,15814362
1,2,时代少年团,11436332
2,3,王一博,9242775
3,4,李现,7298602
4,5,易烊千玺,5436907
5,6,王俊凯,4748685
6,7,华晨宇,3400187
