,rank,name,vote
0,1,肖战,40075652
1,2,时代少年团,37326319
2,3,王一博,34360127
3,4,李现,33094457
4,5,王俊凯,26927310
5,6,易烊千玺,23709396
6,7,华晨宇,21209474
