,rank,name,vote
0,1,肖战,43145556
1,2,时代少年团,40584950
2,3,王一博,38540409
3,4,李现,35910868
4,5,王俊凯,29284622
5,6,易烊千玺,25584338
6,7,华晨宇,23013842
