,rank,name,vote
0,1,肖战,24257337
1,2,时代少年团,21642696
2,3,王一博,19852733
3,4,李现,19106425
4,5,王俊凯,12285097
5,6,易烊千玺,10918101
6,7,华晨宇,8077827
