,rank,name,vote
0,1,肖战,12805033
1,2,时代少年团,6943442
2,3,王一博,6202894
3,4,李现,4203969
4,5,易烊千玺,4026065
5,6,王俊凯,2763622
6,7,蔡徐坤,2255850
