,rank,name,vote
0,1,肖战,17493252
1,2,时代少年团,13482715
2,3,王一博,11231805
3,4,李现,9481808
4,5,易烊千玺,6048708
5,6,王俊凯,5527912
6,7,华晨宇,4127904
